,COMPND,AUTHOR,MASTER,vina_affinity,vina_rmsd_lb,vina_rmsd_ub,vina_rmsd_input,vina_rmsd_input_min,vina_gauss1,vina_gauss2,vina_repulsion,vina_hydrophobic,vina_hydrogen,vina_intra_gauss1,vina_intra_gauss2,vina_intra_repulsion,vina_intra_hydrophobic,vina_intra_hydrogen,vina_num_rotors,rfscore_v3,name
34,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   55    0   55    0,-6.934646593320001,2.5069999999999997,3.937,3.9252366999999997,3.9252366999999997,75.84987930172953,1016.4647817298943,0.5377676325129972,41.867280806529735,0.0,88.90794998022446,354.7570938782857,5.0606199102680165,7.608996152538764,2.03584166437206,5.0,6.354475407664234,CD38_Uroc_dock.pdb
170,5311312,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  163    0  163    0,-6.903311716949188,3.06,8.512,7.7460656000000006,7.739186,169.6907838667429,2702.692733597666,4.3123055197367135,73.88060239671941,6.295499966955289,242.76146081384448,1908.2566170147907,4.851263633611797,26.579927754404178,4.5092157894434095,39.0,7.097173817848827,CD38_NeuB_dock.pdb
27,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   55    0   55    0,-6.870201265412793,0.0,0.0,0.045165367000000005,0.045165367000000005,68.25525162081061,1195.613325060755,0.9923978366441496,26.31297655022955,0.3245521744458418,68.02523130753414,349.94375053393526,1.4833739837893751,7.846354986237122,1.426144695174143,5.0,6.857713006787331,CD38_Uroc_dock.pdb
37,439201,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  149    0  149    0,-6.869361850355247,2.7539999999999996,8.94,8.073715,8.060785000000001,144.77629755454063,2602.217613862216,3.6094106936253514,30.10632351829289,4.634827108444679,208.95581367751998,1570.2401419681573,4.90089198569049,32.2309110523476,4.4267038820760165,31.0,6.938864729492731,CD38_Brad_dock.pdb
159,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  120    0  120    0,-6.8491419853236,1.389,2.985,6.3700504,6.3700504,128.4868959135434,2071.243616006729,2.8579580850046984,53.299333273213215,2.9530919473853965,179.5432197943256,1380.7992576028066,4.5798286301876825,41.44851919167279,5.754116407064791,24.0,7.452739043179048,CD38_GHRP6_dock.pdb
22,5282105,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   73    0   73    0,-6.810705423250285,2.373,4.137,8.9525585,8.9525585,108.80637978111757,1356.496989546321,2.170673614987435,72.08389290669874,4.092960550647965,55.884413241294794,286.7000283080589,0.4782979842887103,63.24150573397042,0.0,18.0,6.897132061716062,CD38_NAra_dock.pdb
30,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   55    0   55    0,-6.791239208959772,3.363,7.379,7.3827,7.372299000000001,63.574171148135655,1227.5092118208008,1.0453739912674325,20.986158735210108,0.5485325941572661,50.420622738784715,348.3000874865519,0.8490883304912901,9.801932971230086,0.6833419190278825,5.0,6.813436467715291,CD38_Uroc_dock.pdb
145,192764,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   94    0   94    0,-6.777482874217227,5.319,9.736,9.540736,9.533564,114.83522579885022,1787.3648696334362,3.218420145801846,50.61582519855514,3.9575102713936037,149.63847713574341,941.5860356889533,2.0924573492369882,83.8535287763234,2.0414450230773715,20.0,7.451934270562768,CD38_Gast_dock.pdb
44,439201,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  149    0  149    0,-6.750107616656809,3.682,10.404000000000002,6.3414574,6.294694,150.28850945504254,2190.0464131342264,3.8624938322776976,37.416383767720816,7.2771671208825826,187.7265880027616,1604.8663948657536,4.285439054065606,29.166070713844125,3.857746021815725,31.0,6.787543105949606,CD38_Brad_dock.pdb
32,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   55    0   55    0,-6.737947397227224,3.823,6.95,6.943161999999999,6.943161999999999,59.68583373153136,1115.1635245697594,0.3222209286585361,31.175412226226968,0.010470450130009976,55.973613344879205,350.9832396837071,1.6899831028493204,9.863965255407782,0.25342044590252705,5.0,6.5877881822785085,CD38_Uroc_dock.pdb
41,439201,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  149    0  149    0,-6.655027893511424,3.435,10.399000000000001,6.9382734,6.924355,135.61366649691658,2373.024416541623,2.3439113978697206,39.87357742832908,3.7829496903332274,215.87148530551116,1533.2718304098184,5.272791656889823,28.97596608079355,5.254918727723567,31.0,6.94210837234987,CD38_Brad_dock.pdb
29,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   55    0   55    0,-6.624234118716018,2.983,6.937,6.934875999999999,6.934875999999999,57.06744154184171,1165.5936516155862,0.7170769037308257,30.204353988591514,0.09868860536421856,87.43318933518742,369.8020775490184,2.949759093496117,6.997168879025852,2.9642549800045632,5.0,6.5392408194191445,CD38_Uroc_dock.pdb
168,5311312,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  163    0  163    0,-6.624226209767584,2.247,5.532,5.5224285,5.498532,153.57587116713458,2590.091202378632,4.369893718607345,67.48925740020753,7.167060440223997,269.0781958958264,1860.0703866252484,9.427261283097181,79.84025338259501,9.774681661035581,39.0,6.9918233426573435,CD38_NeuB_dock.pdb
107,5311311,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  159    0  159    0,-6.606445030427174,1.817,2.6639999999999997,8.695925,8.689102,159.8054984361249,2535.5159856206856,3.5901660204556,72.81115871784516,5.077175279598532,209.20851733950522,1664.7183448197204,6.812426611377168,36.206647376095255,7.955708244539576,38.0,6.760608761571763,CD38_NeuA_dock.pdb
162,5311312,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  163    0  163    0,-6.5945764755033744,0.0,0.0,3.7171042,3.6783580000000002,159.56191794236182,2758.200945222219,2.3207662615483677,50.48219390145457,3.2451451482609364,268.56629305728984,1948.477586356841,9.175359002271774,74.92070589966556,13.276332392173268,39.0,7.175750406648907,CD38_NeuB_dock.pdb
